name,description,url
Visvim,Skynyrd Ring Moc-Folk leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/14/P00907972.jpg
Kenzo,x Asics sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c8/P00860762.jpg
Canali,Leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/11/P00894804.jpg
Thom Browne,Cutout leather flats,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/db/P00912405.jpg
Thom Browne,Leather penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a5/P00876131.jpg
Tom Ford,James suede-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fa/P00885603.jpg
Tom Ford,Bailey croc-effect leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/31/P00885444.jpg
Tom Ford,Elkan suede and leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6e/P00885646.jpg
Tom Ford,Jude suede espadrille mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/63/P00885619.jpg
Tom Ford,Cambridge suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/99/P00885612.jpg
Visvim,Skagway high-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4b/P00841776.jpg
Visvim,Skagway high-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6c/P00841777.jpg
Visvim,Leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d4/P00841782.jpg
Balenciaga,Triple S sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/61/P00859157.jpg
The Row,Canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0c/P00835868.jpg
Loewe,Flow Runner suede-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/99/P00840191.jpg
Loewe,Paula's Ibiza denim mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2c/P00806580.jpg
Balenciaga,HD rubber mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e3/P00827597.jpg
Balenciaga,HD sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/5b/P00792446.jpg
Balenciaga,x Adidas Stan Smith leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ed/P00814619.jpg
Balenciaga,Distressed cotton canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/41/P00792444.jpg
The Row,Fisherman leather sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/be/P00727144.jpg
Kenzo,Kenzosmile leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4f/P00757193.jpg
Balenciaga,x Adidas Stan Smith leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/10/P00765312.jpg
Balenciaga,Speed 2.0 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/10/P00726286.jpg
Balenciaga,HD cutout rubber sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2b/P00726283.jpg
Balenciaga,Pool rubber slippers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/df/P00700957.jpg
Balenciaga,Tourist sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/5a/P00700992.jpg
Balenciaga,Paris cotton canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3e/P00700942.jpg
Balenciaga,Trooper rubber boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/5e/P00636495.jpg
Balenciaga,Phantom sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/20/P00655759.jpg
Balenciaga,Track.2 open sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fa/P00636484.jpg
Givenchy,Giv 1 leather and mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7c/P00634713.jpg
Givenchy,Monumental Mallow rubber shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a2/P00606722.jpg
Givenchy,Square buckle Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/66/P00634696.jpg
Balenciaga,Crocs™ boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3d/P00636477.jpg
Balenciaga,Speed 2.0 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e2/P00636511.jpg
Hoka One One,Tech/Stealth Bondi 8 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e7/P00898198.jpg
Hoka One One,Tor Summit sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7d/P00898192.jpg
Salomon,XT-6 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c4/P00900877.jpg
Comme des Garçons Homme,x New Balance 610S sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fa/P00900390.jpg
Balenciaga,Triple S sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e4/P00583659.jpg
Hoka One One,Ora Primo sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e5/P00898181.jpg
On,Cloudultra 2 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1a/P00904629.jpg
On,Cloudflow 4 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9e/P00904627.jpg
Balenciaga,Triple S sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/af/P00583658.jpg
Comme des Garçons Homme,x New Balance ML610TCG sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/63/P00900389.jpg
On,Cloudmonster 2 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f6/P00904628.jpg
On,Cloudaway sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ac/P00904621.jpg
Balenciaga,Strike leather boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4a/P00583656.jpg
Undercover,x Oofos printed mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7a/P00909252.jpg
Birkenstock 1774,Milano leather slingback sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6e/P00894013.jpg
Birkenstock 1774,Arizona leather sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e3/P00894012.jpg
Birkenstock 1774,Tokio leather clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/19/P00894028.jpg
Birkenstock 1774,Arizona suede sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d9/P00894016.jpg
Auralee,Leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0d/P00894982.jpg
Maison Margiela,Replica leather and suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/50/P00877801.jpg
Balenciaga,Pool logo rubber slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c8/P00569615.jpg
Maison Margiela,Replica suede and leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e2/P00877805.jpg
Hoka One One,Mafate Speed 2 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7d/P00898161.jpg
JW Anderson,Paw suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/34/P00889199.jpg
Amiri,Logo leather penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/28/P00900625.jpg
Hoka One One,Hopara trail running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/60/P00898155.jpg
On,Cloudaway sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/72/P00904623.jpg
Our Legacy,Camion leather ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/49/P00909070.jpg
Amiri,Classic leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/49/P00900624.jpg
Amiri,Leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a2/P00893414.jpg
Our Legacy,Camion leather mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/48/P00909127.jpg
Our Legacy,Camion leather ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ce/P00909125.jpg
Amiri,Skel leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ee/P00900627.jpg
Tod's,Leather-trimmed suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9c/P00910714.jpg
Tod's,Leather low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a7/P00910717.jpg
Tod's,Leather low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7c/P00910724.jpg
Tod's,Leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/03/P00910721.jpg
Tod's,Suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/87/P00910718.jpg
Tod's,Suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ba/P00910725.jpg
Birkenstock,Zürich suede mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/93/P00904790.jpg
Birkenstock,Arizona suede sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8d/P00904773.jpg
Givenchy,City low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/aa/P00553276.jpg
Ralph Lauren Purple Label,Penfield leather ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a4/P00879484.jpg
New Balance,1906R sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/70/P00914601.jpg
New Balance,991 mesh-paneled sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/66/P00868582.jpg
New Balance,991 mesh-paneled sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/91/P00868578.jpg
New Balance,991 mesh-paneled sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/bd/P00868574.jpg
JW Anderson,Platform leather clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/69/P00889198.jpg
Hoka One One,Mafate Three2 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2d/P00883011.jpg
Tod's,Leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/58/P00895897.jpg
Amiri,MA-1 leather and mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/87/P00893407.jpg
Tod's,Suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b2/P00895913.jpg
Tod's,Suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/62/P00895918.jpg
Salomon,x Phileo XT-SP1 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2d/P00827708.jpg
Giorgio Armani,Leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e7/P00878885.jpg
Norda,001 Mars running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ad/P00838506.jpg
Balenciaga,Track sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4c/P00513602.jpg
Kiton,Logo knitted sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cb/P00828728.jpg
Salomon,x Sandy Liang RX MOC 3.0 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/12/P00792263.jpg
Salomon,XT-6 GTX sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/56/P00776508.jpg
Maison Margiela,Tabi patent leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1f/P00753527.jpg
Valentino Garavani,Open leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/19/P00440055.jpg
Givenchy,Patent leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/53/P00442174.jpg
Balenciaga,Track.2 open sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/09/P00444564.jpg
Givenchy,Wing Low leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/81/P00442183.jpg
Norda,001 trail running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/39/P00733470.jpg
Maison Margiela,Tabi leather penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e1/P00694636.jpg
Birkenstock,Boston felted slippers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e2/P00730337.jpg
Tod's,Patent leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/81/P00710159.jpg
Birkenstock,Boston SFB clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b1/P00650209.jpg
The North Face,ThermoBall™ Eco Traction mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/05/P00593138.jpg
Asics,GT-2160 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f6/P00845903.jpg
Clarks Originals,Wallabee cow-print calf hair mocassins,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/40/P00909302.jpg
Clarks Originals,Wallabee GTX suede mocassins,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0d/P00909303.jpg
Y-3,x Adidas S-Gendo Run mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2f/P00895255.jpg
Asics,Gel-NYC suede-trimmed mesh sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6c/P00845911.jpg
Asics,x C.P. Company Gel-Quantum 360 VIII sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/81/P00889473.jpg
Roa,Fedaia suede clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8b/P00909039.jpg
Roa,Cingino suede hiking boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/be/P00909026.jpg
Roa,Fedaia suede clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ab/P00909037.jpg
Roa,Cingino sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4e/P00909027.jpg
Common Projects,Leather Derby shoes ,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cd/P00905785.jpg
Common Projects,Original Achilles suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/be/P00905772.jpg
Roa,Katharina hiking boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/10/P00909024.jpg
Common Projects,Suede slip-on sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/22/P00905780.jpg
Common Projects,Tennis 70 low-top suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6a/P00905775.jpg
Common Projects,Original Achilles suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/82/P00905773.jpg
Clarks Originals,Desert Nomad suede mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/bd/P00909318.jpg
Y-3,Takumi Sen 10 sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/eb/P00895257.jpg
Y-3,Prime X 2 Strung sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c1/P00895259.jpg
Roa,Mary Jane leather sneakers ,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f9/P00909032.jpg
Roa,Katharina trail running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/01/P00909025.jpg
Roa,Mary Jane suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/99/P00909034.jpg
Y-3,Country leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b3/P00895250.jpg
Y-3,GSG9 leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8a/P00895251.jpg
Y-3,Takumi Sen 10 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/00/P00895256.jpg
Y-3,Country leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ca/P00895247.jpg
Etro,Suede espadrilles,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/14/P00884031.jpg
Adidas,Samba leopard-print calf hair sneakers ,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/00/P00828207.jpg
Adidas,x Wales Bonner Samba calf hair sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/71/P00828203.jpg
Roa,Katharina trail running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ff/P00838488.jpg
Y-3,Qasa sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/dc/P00803167.jpg
Maison Margiela,Tabi high-ankle leather boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a7/P00484434.jpg
Clarks Originals,Wallabee suede boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4e/P00653683.jpg
Clarks Originals,Wallabee suede boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cb/P00653644.jpg
Balenciaga,Runner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fb/P00970247.jpg
Balenciaga,Runner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d3/P00937108.jpg
The Row,Hugo suede clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/04/P00932655.jpg
Gucci,Interlocking G slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a6/P00879206.jpg
Gucci,Gucci Jordaan suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a7/P00893295.jpg
Loro Piana,Week End Walk suede-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1d/P00897621.jpg
Lemaire,Leather flats,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/67/P00883782.jpg
The Row,Soft leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6b/P00835943.jpg
Alexander McQueen,Oversized leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cc/P00874065.jpg
Loewe,x On Cloudtilt running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/98/P00873416.jpg
Loewe,x On Cloudtilt running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7d/P00873415.jpg
Loewe,x On Cloudtilt running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/68/P00873421.jpg
Zegna,Triple Stitch leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9a/P00828597.jpg
Loewe,x On Cloudventure running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/36/P00797857.jpg
Zegna,Triple Stitch™ low-top suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7d/P00752788.jpg
Acne Studios,Leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a8/P00760153.jpg
Loro Piana,Open Walk leather ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9c/P00794820.jpg
Loro Piana,Open Walk suede ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/38/P00794812.jpg
Loro Piana,Soho Walk sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9a/P00738130.jpg
Christian Louboutin,Alpinono suede ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0a/P00680945.jpg
Bottega Veneta,Leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c6/P00714394.jpg
Christian Louboutin,Loubi Flip thong sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/73/P00679557.jpg
Alexander McQueen,Oversized suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b6/P00687723.jpg
Loro Piana,Summer Walk suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/19/P00641944.jpg
Burberry,Vintage Check slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9e/P00631860.jpg
Tom Ford,Elkan leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2f/P00596867.jpg
Givenchy,Leather boots with 4G buckle,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/32/P00634693.jpg
